total_return,cagr,vol,max_dd,strategy
0.4015773317653575,0.3870936084735246,0.18680224086913766,-0.11953436189323363,A_buyhold
0.4267489124530026,0.4112319322944946,0.1418457040356508,-0.06724751074910673,B_overlay
0.5996553162601177,0.5766985850008624,0.0,0.0,C_pp_only
